"id","name","rating"
485428,"Infernal Scarring",0.5
485429,"Kaervek, the Spiteful",3
485430,"Kitesail Freebooter",3
485431,"Liliana, Waker of the Dead",4
485432,"Liliana's Devotee",3.5
485433,"Liliana's Standard Bearer",3
485434,"Liliana's Steward",1
485435,"Malefic Scythe",3.5
485436,"Masked Blackguard",1.5
485437,"Massacre Wurm",4.5
485438,"Mind Rot",1
485439,"Necromentia",0
485440,"Peer into the Abyss",1
485441,"Pestilent Haze",2
485442,"Rise Again",2
485443,"Sanctum of Stone Fangs",3
485444,"Sanguine Indulgence",1
485445,"Silversmote Ghoul",3
485446,"Skeleton Archer",2.5
485447,"Tavern Swindler",1.5
485448,"Thieves' Guild Enforcer",2
485449,"Village Rites",1.5
485450,"Vito, Thorn of the Dusk Rose",3.5
485451,"Walking Corpse",1
485452,"Witch's Cauldron",1.5
485453,"Battle-Rattle Shaman",2.5
485454,"Bolt Hound",3
485455,"Bone Pit Brute",1.5
485456,"Brash Taunter",4
485457,"Burn Bright",1
485458,"Chandra, Heart of Fire",4.5
485459,"Chandra's Incinerator",3.5
485460,"Chandra's Magmutt",3
485461,"Chandra's Pyreling",2.5
485462,"Conspicuous Snoop",1
485463,"Crash Through",1.5
485464,"Destructive Tampering",0
485465,"Double Vision",3
485466,"Fiery Emancipation",3
485467,"Furious Rise",2
485468,"Furor of the Bitten",1
485469,"Gadrak, the Crown-Scourge",3.5
485470,"Goblin Arsonist",1.5
485471,"Goblin Wizardry",2.5
485472,"Havoc Jester",2
485473,"Heartfire Immolator",3.5
485474,"Hellkite Punisher",2
485475,"Hobblefiend",2
485476,"Igneous Cur",2.5
485477,"Kinetic Augur",2.5
485478,"Onakke Ogre",1.5
485479,"Pitchburn Devils",2
485480,"Sanctum of Shattered Heights",1
485481,"Scorching Dragonfire",4
485482,"Shock",3.5
485483,"Soul Sear",3.5
485484,"Spellgorger Weird",3.5
485485,"Subira, Tulzidi Caravanner",3.5
485486,"Sure Strike",2
485487,"Terror of the Peaks",4.5
485488,"Thrill of Possibility",2
485489,"Traitorous Greed",1.5
485490,"Transmogrify",1
485491,"Turn to Slag",3
485492,"Turret Ogre",2.5
485493,"Unleash Fury",1
485494,"Volcanic Geyser",3
485495,"Volcanic Salvo",3.5
485496,"Azusa, Lost but Seeking",1.5
485497,"Burlfist Oak",3
485498,"Canopy Stalker",2
485499,"Colossal Dreadmaw",2
485500,"Cultivate",3
485501,"Drowsing Tyrannodon",3.5
485502,"Elder Gargaroth",5
485503,"Feline Sovereign",3
485504,"Fierce Empath",1
485505,"Fungal Rebirth",2.5
485506,"Garruk, Unleashed",4.5
485507,"Garruk's Gorehorn",0.5
485508,"Garruk's Harbinger",4
485509,"Garruk's Uprising",3
485510,"Gnarled Sage",2.5
485511,"Heroic Intervention",3
485512,"Hunter's Edge",3.5
485513,"Invigorating Surge",3
485514,"Jolrael, Mwonvuli Recluse",4
485515,"Life Goes On",0
485516,"Llanowar Visionary",3.5
485517,"Ornery Dilophosaur",1.5
485518,"Portcullis Vine",1
485519,"Pridemalkin",3
485520,"Primal Might",3.5
485521,"Quirion Dryad",3.5
485522,"Ranger's Guile",1.5
485523,"Return to Nature",0.5
485525,"Sabertooth Mauler",2.5
485526,"Sanctum of Fruitful Harvest",2
485527,"Scavenging Ooze",4
485528,"Setessan Training",2.5
485529,"Skyway Sniper",1.5
485530,"Snarespinner",2.5
485531,"Sporeweb Weaver",3.5
485532,"Thrashing Brontodon",3
485533,"Titanic Growth",2
485534,"Track Down",1.5
485535,"Trufflesnout",2.5
485536,"Warden of the Woods",3
485537,"Wildwood Scourge",3
485538,"Alpine Houndmaster",3.5
485539,"Conclave Mentor",3.5
485540,"Dire Fleet Warmonger",2.5
485541,"Experimental Overload",3
485542,"Indulging Patrician",3.5
485543,"Leafkin Avenger",3
485544,"Lorescale Coatl",3.5
485545,"Niambi, Esteemed Speaker",2
485546,"Obsessive Stitcher",3.5
485547,"Radha, Heart of Keld",4
485548,"Sanctum of All",1
485550,"Watcher of the Spheres",3.5
485551,"Chromatic Orrery",1.5
485552,"Chrome Replicator",2
485553,"Epitaph Golem",0.5
485554,"Forgotten Sentinel",1
485555,"Mazemind Tome",3.5
485556,"Meteorite",1.5
485557,"Palladium Myr",3
485558,"Prismite",0.5
485559,"Short Sword",1.5
485560,"Silent Dart",0.5
485561,"Skyscanner",3
485562,"Solemn Simulacrum",3.5
485563,"Sparkhunter Masticore",3
485564,"Tormod's Crypt",0
485565,"Animal Sanctuary",3
485566,"Bloodfell Caves",0
485567,"Blossoming Sands",0.5
485568,"Dismal Backwater",1
485569,"Fabled Passage",3
485570,"Jungle Hollow",1
485571,"Radiant Fountain",0
485572,"Rugged Highlands",1
485573,"Scoured Barrens",0.5
485574,"Swiftwater Cliffs",1
485575,"Temple of Epiphany",2
485576,"Temple of Malady",1.5
485577,"Temple of Mystery",2
485578,"Temple of Silence",1.5
485579,"Temple of Triumph",1.5
485580,"Thornwood Falls",1
485581,"Tranquil Cove",0.5
485582,"Wind-Scarred Crag",1
488461,"Plains",0
488464,"Island",0
488467,"Swamp",0
488470,"Mountain",0
488473,"Forest",0
