"id","name","rating"
1248080,"Duel for Dominance",3
1248081,"Sacred Fire",3
1248082,"Delver of Secrets // Insectile Aberration",2
1248083,"Sungold Sentinel",3.5
1248085,"Willow Geist",2.5
1248086,"Mystic Skull // Mystic Monstrosity",1
1248087,"Diregraf Horde",3
1248088,"Odric's Outrider",3
1248089,"Wake to Slaughter",1.5
1248090,"Overwhelmed Archivist // Archive Haunt",3
1248093,"Falkenrath Perforator",1
1248094,"Curse of Surveillance",2.5
1248102,"Slogurk, the Overslime",3
1248104,"Lier, Disciple of the Drowned",4
1248106,"Moonsilver Key",0
1248107,"Vadrik, Astral Archmage",3
1248108,"Sigardian Savior",4
1248111,"Stuffed Bear",0.5
1248114,"Suspicious Stowaway // Seafaring Werewolf",4
1248116,"Rem Karolus, Stalwart Slayer",3.5
1248118,"Bird Admirer // Wing Shredder",2
1248130,"Curse of Silence",0
1248131,"Borrowed Time",3.5
1248133,"Flare of Faith",1
1248134,"Thraben Exorcism",0.5
1248135,"Sunset Revelry",1.5
1248136,"Vanquish the Horde",3.5
1248137,"Adeline, Resplendent Cathar",3.5
1248138,"Organ Hoarder",3.5
1248139,"Bladebrand",1
1248140,"Eaten Alive",3
1248141,"Mask of Griselbrand",3.5
1248142,"Rise of the Ants",3.5
1248143,"Dawnhart Mentor",3
1248144,"Dryad's Revival",2
1248145,"Brood Weaver",3
1248146,"Can't Stay Away",3
1248147,"Siphon Insight",2.5
1248148,"Grizzly Ghoul",2
1248149,"Rootcoil Creeper",3
1248150,"Old Stickfingers",2.5
1248151,"Reckless Stormseeker // Storm-Charged Slasher",3.5
1248153,"Spellrune Painter // Spellrune Howler",2.5
1248154,"Ambitious Farmhand // Seasoned Cathar",3
1248155,"Jack-o'-Lantern",0.5
1248174,"Hound Tamer // Untamed Pup",3.5
1248176,"Bereaved Survivor // Dauntless Avenger",2.5
1248177,"Slaughter Specialist",3.5
1248179,"Teferi, Who Slows the Sunset",3.5
1248181,"Field of Ruin",0
1248183,"Morbid Opportunist",3.5
1248196,"Dennick, Pious Apprentice // Dennick, Pious Apparition",3.5
1248198,"Florian, Voldaren Scion",3.5
1248199,"Phantom Carriage",3
1248200,"Dreadhound",3.5
1248204,"Fading Hope",2
1248206,"Angelfire Ignition",3.5
1248209,"Cathartic Pyre",3
1248210,"Memory Deluge",3
1248212,"The Meathook Massacre",4.5
1248215,"Burn Down the House",3.5
1248216,"Sunstreak Phoenix",4
1248219,"Smoldering Egg // Ashmouth Dragon",3
1248220,"Vivisection",1
1248221,"Hallowed Respite",1.5
1248223,"Deathbonnet Sprout // Deathbonnet Hulk",3
1248224,"Vengeful Strangler // Strangling Grasp",3
1248225,"Fateful Absence",3.5
1248228,"Primal Adversary",4.5
1248243,"Evolving Wilds",1.5
1248245,"Crossroads Candleguide",1
1248246,"Silver Bolt",2.5
1248247,"Blessed Defiance",1
1248248,"Cathar Commando",2
1248249,"Cathar's Call",1.5
1248250,"Clarion Cathars",2
1248251,"Abandon the Post",0
1248252,"Duelcraft Trainer",3
1248253,"Ardent Elementalist",2
1248254,"Gavony Silversmith",3
1248256,"Gavony Trapper",2.5
1248258,"Burn the Accursed",2.5
1248259,"Homestead Courage",1
1248260,"Electric Revelation",1
1248261,"Lunarch Veteran // Luminous Phantom",2.5
1248263,"Mourning Patrol // Morning Apparition",2.5
1248265,"Search Party Captain",3
1248266,"Sigarda's Splendor",3
1248267,"Soul-Guide Gryff",2
1248268,"Harvesttide Infiltrator // Harvesttide Assailant",2
1248271,"Component Collector",1
1248272,"Lambholt Harrier",1.5
1248274,"Moonrager's Slash",3
1248275,"Mounted Dreadknight",1
1248277,"Devious Cover-Up",1
1248278,"Drownyard Amalgam",1
1248279,"Neonate's Rush",1
1248280,"Falcon Abomination",3.5
1248282,"Obsessive Astronomer",2.5
1248283,"Firmament Sage",2.5
1248284,"Pack's Betrayal",0.5
1248285,"Flip the Switch",2
1248286,"Raze the Effigy",0.5
1248287,"Geistwave",1.5
1248288,"Stolen Vitality",0.5
1248289,"Malevolent Hermit // Benevolent Geist",3.5
1248290,"Voldaren Stinger",1.5
1248292,"Otherworldly Gaze",0.5
1248293,"Bounding Wolf",1.5
1248295,"Revenge of the Drowned",3
1248296,"Bramble Armor",0.5
1248297,"Shipwreck Sifters",1.5
1248299,"Skaab Wrangler",3
1248301,"Unblinking Observer",1.5
1248302,"Eccentric Farmer",2
1248303,"Katilda, Dawnhart Prime",3.5
1248304,"Bat Whisperer",1
1248305,"Ludevic, Necrogenius // Olag, Ludevic's Hubris",3
1248306,"Harvesttide Sentry",2
1248307,"Blood Pact",1
1248308,"Bloodline Culling",3.5
1248309,"Rite of Oblivion",3
1248310,"Bloodtithe Collector",3
1248311,"Outland Liberator // Frenzied Trapbreaker",3
1248312,"Storm Skreelix",2
1248313,"Crawl from the Cellar",2
1248314,"Duress",0
1248315,"Sunrise Cavalier",3
1248316,"Path to the Festival",1
1248317,"Lord of the Forsaken",4
1248318,"Plummet",0
1248319,"Unnatural Moonrise",2
1248320,"Morkrut Behemoth",1.5
1248321,"Winterthorn Blessing",2
1248322,"Return to Nature",0
1248323,"No Way Out",1.5
1248324,"Novice Occultist",1.5
1248325,"Olivia's Midnight Ambush",3.5
1248326,"Rotten Reunion",1
1248327,"Shadowbeast Sighting",3
1248328,"Stromkirk Bloodthief",3
1248329,"Vampire Interloper",3
1248330,"Storm the Festival",3
1248331,"Ecstatic Awakener // Awoken Demon",3
1248332,"Tapping at the Window",1
1248333,"Timberland Guide",1.5
1248334,"Shady Traveler // Stalking Predator",2
1248335,"Tireless Hauler // Dire-Strain Brawler",2
1248336,"Tovolar's Huntmaster // Tovolar's Packleader",4.5
1248337,"Galedrifter // Waildrifter",3
1248338,"Jerren, Corrupted Bishop // Ormendahl, the Corrupter",4
